	size	cluster.LR	pvalue	FDR
12812	2	2.21083409396522	0.137044556745426	0.861606242953934
18898	3	3.97487618084067	0.137046075740857	0.861606242953934
10900	2	2.21070375217261	0.13705613544293	0.861606242953934
27698	2	2.21059785663106	0.137065543305086	0.861606242953934
16230	2	2.21055520331636	0.137069332871135	0.861606242953934
17379	2	2.21040157316244	0.13708298323135	0.861606242953934
53	3	3.9736672062843	0.137128943393865	0.861606242953934
35468	2	2.20987917762905	0.13712941056152	0.861606242953934
4300	2	2.20982480336924	0.137134244026405	0.861606242953934
23083	4	5.52480922108713	0.13716225840525	0.861606242953934
19975	2	2.20924010385444	0.137186231502616	0.861606242953934
4863	2	2.20892958987859	0.137213849255611	0.861606242953934
6107	2	2.20888783333254	0.13721756364404	0.861606242953934
22231	4	5.52367203700579	0.137229603120958	0.861606242953934
5229	2	2.2087439010052	0.13723036778321	0.861606242953934
29766	2	2.20846142031116	0.1372555009995	0.861606242953934
10179	2	2.20820063125857	0.137278708819466	0.861606242953934
35680	3	3.97093799841179	0.137316197824804	0.861606242953934
2792	2	2.20760921020644	0.137331356131639	0.861606242953934
12726	2	2.20748019943377	0.137342843460301	0.861606242953934
36149	2	2.20731632003311	0.137357437100794	0.861606242953934
35303	2	2.20689846376976	0.137394655524082	0.861606242953934
5391	2	2.20671322258204	0.137411158556788	0.861606242953934
19611	2	2.20638473423861	0.137440428860009	0.861606242953934
9328	2	2.20620210608965	0.137456705157522	0.861606242953934
37068	2	2.20529242045175	0.13753781090038	0.861606242953934
26233	2	2.20519691268447	0.137546329291435	0.861606242953934
32759	2	2.20492275889218	0.137570784505882	0.861606242953934
11415	2	2.20474466668175	0.137586673394204	0.861606242953934
548	2	2.20435553665825	0.13762139764219	0.861606242953934
10461	3	3.96642950441007	0.137626091609256	0.861606242953934
12214	5	6.96719254363875	0.137632139587945	0.861606242953934
21474	3	3.96629553076826	0.137635311052394	0.861606242953934
24998	2	2.20393809607562	0.137658659120091	0.861606242953934
36575	2	2.20341463992385	0.137705399714017	0.861606242953934
12942	3	3.96459459500976	0.137752415253117	0.861606242953934
2854	5	6.96456094907683	0.137772910807092	0.861606242953934
4682	2	2.20252760778247	0.137784645454483	0.861606242953934
6424	2	2.20242854949376	0.13779349830338	0.861606242953934
22352	2	2.20235324309399	0.137800228870246	0.861606242953934
30157	2	2.20188563831176	0.137842029653168	0.861606242953934
29905	4	5.51290358716709	0.137868873781957	0.861606242953934
35834	2	2.2013753894692	0.137887658751564	0.861606242953934
5176	3	3.96229587802965	0.137910833183171	0.861606242953934
3241	5	6.96188144690141	0.137916380462979	0.861606242953934
19357	2	2.20072670658339	0.137945691787515	0.861606242953934
22404	2	2.20059217910656	0.137957730429982	0.861606242953934
7002	2	2.20024093494858	0.137989168244007	0.861606242953934
28767	2	2.20014679167655	0.137997595823408	0.861606242953934
14584	2	2.19992403502503	0.138017538998011	0.861606242953934
23666	2	2.1998143713024	0.138027358265535	0.861606242953934
21496	2	2.19972191067246	0.138035637780154	0.861606242953934
9557	2	2.19969969728357	0.138037626991648	0.861606242953934
36570	3	3.95995328373483	0.13807246238811	0.861606242953934
27154	2	2.19904709186377	0.138096082225045	0.861606242953934
4052	2	2.19904686587185	0.138096102472421	0.861606242953934
11716	2	2.19859373136331	0.138136707010607	0.861606242953934
29001	2	2.19858634409113	0.138137369081167	0.861606242953934
3483	3	3.95877238831907	0.138154011029783	0.861606242953934
21896	2	2.19826872225068	0.138165838714538	0.861606242953934
31184	2	2.19819853222577	0.138172130996446	0.861606242953934
4340	2	2.19806341663673	0.13818424452495	0.861606242953934
30273	2	2.19780471589825	0.138207441165167	0.861606242953934
2002	2	2.19756410369302	0.138229019799232	0.861606242953934
16616	2	2.19752759305323	0.138232294484145	0.861606242953934
29090	2	2.19748296103245	0.138236297704029	0.861606242953934
28248	3	3.95747242356119	0.138243837892309	0.861606242953934
26288	2	2.19730537640966	0.138252227248566	0.861606242953934
17243	3	3.95720280766482	0.138262475516666	0.861606242953934
16711	2	2.19703812100309	0.13827620424508	0.861606242953934
21461	4	5.50578943874285	0.138292754611238	0.861606242953934
26255	2	2.19667122979339	0.138309127728445	0.861606242953934
33630	2	2.19635405139576	0.13833759724908	0.861606242953934
10653	2	2.19614336035871	0.138356512234938	0.861606242953934
10258	2	2.19597335706776	0.138371776554259	0.861606242953934
36907	2	2.19572953091512	0.138393672605066	0.861606242953934
3543	2	2.19560201385593	0.13840512542609	0.861606242953934
19436	2	2.19536960142019	0.138426002057617	0.861606242953934
10161	2	2.19526665464308	0.138435250462081	0.861606242953934
27584	2	2.1944556856811	0.138508129516838	0.861606242953934
1926	2	2.19434622277314	0.138517969875836	0.861606242953934
37055	2	2.19407532380801	0.138542326182059	0.861606242953934
33079	2	2.19391830277308	0.138556446014749	0.861606242953934
19638	2	2.19390862087094	0.138557316695117	0.861606242953934
24525	5	6.94976232857832	0.138566992715886	0.861606242953934
37436	2	2.19347387858414	0.138596418805706	0.861606242953934
20964	2	2.19343041125057	0.138600329077115	0.861606242953934
4109	2	2.19342940678589	0.138600419439067	0.861606242953934
9441	3	3.95196901655751	0.138624767807874	0.861606242953934
16164	8	10.9998584386177	0.138625195831857	0.861606242953934
21168	2	2.19298554956434	0.138640355437497	0.861606242953934
24453	2	2.19294763480421	0.138643767411594	0.861606242953934
9222	2	2.19289015053755	0.138648940638047	0.861606242953934
23169	2	2.19255171756803	0.138679401890031	0.861606242953934
5576	2	2.19174412869284	0.138752120672623	0.861606242953934
15923	6	8.3335563123116	0.138785568941085	0.861606242953934
30325	2	2.19112449274314	0.138807944361791	0.861606242953934
28491	2	2.1910316860977	0.13881630758429	0.861606242953934
1618	3	3.94863534278385	0.138856025365054	0.861606242953934
11892	2	2.19041025686839	0.138872321921231	0.861606242953934
25856	2	2.1904091448798	0.13887242217629	0.861606242953934
7816	7	9.67708475487539	0.138925991981054	0.861606242953934
9612	2	2.18981156955992	0.138926310329668	0.861606242953934
26729	2	2.18966772486994	0.138939285460242	0.861606242953934
28885	2	2.18961702679019	0.138943858870703	0.861606242953934
30743	3	3.94700366104211	0.138969356009313	0.861606242953934
37302	2	2.18922409252398	0.138979310707497	0.861606242953934
13261	2	2.18917368944667	0.138983858975107	0.861606242953934
19531	3	3.94660446264831	0.138997096949609	0.861606242953934
36813	2	2.18894979920461	0.139004064377716	0.861606242953934
35907	2	2.18886537285581	0.139011684450461	0.861606242953934
33224	2	2.18849421892419	0.139045189266622	0.861606242953934
10124	3	3.94590057141512	0.139046024978097	0.861606242953934
6153	5	6.94044303322278	0.139069210441597	0.861606242953934
28591	2	2.18806281568519	0.139084144295315	0.861606242953934
24990	2	2.18790674296971	0.139098240430186	0.861606242953934
19455	2	2.1878989977911	0.139098939998955	0.861606242953934
35232	3	3.94510049426273	0.139101659879267	0.861606242953934
12262	5	6.93953860672981	0.1391180388224	0.861606242953934
30850	2	2.1876502388376	0.139121410785573	0.861606242953934
13680	6	8.3264544053941	0.139138178515911	0.861606242953934
35309	2	2.18735880955425	0.139147741230826	0.861606242953934
35596	2	2.18727412112423	0.139155393823561	0.861606242953934
13676	2	2.18694664787711	0.139184989315022	0.861606242953934
28830	2	2.18681672783649	0.139196732833755	0.861606242953934
6361	3	3.9432564132912	0.13922997638873	0.861606242953934
6280	2	2.18604746220918	0.139266289811927	0.861606242953934
9935	3	3.94267179307117	0.139270680667292	0.861606242953934
23536	2	2.18575073532865	0.139293130271264	0.861606242953934
9337	5	6.93578339082559	0.139320944443018	0.861606242953934
17394	2	2.18539198681503	0.139325588655057	0.861606242953934
8857	3	3.94177638779212	0.139333046478263	0.861606242953934
17028	2	2.18526187384352	0.139337362945349	0.861606242953934
35746	2	2.18494173032155	0.139366338390734	0.861606242953934
27817	2	2.18494038200823	0.139366460437734	0.861606242953934
18310	3	3.941246699754	0.139369952889285	0.861606242953934
8880	2	2.18482948206892	0.139376499319857	0.861606242953934
28735	3	3.93997234112784	0.139458784838066	0.861606242953934
698	3	3.93980222966082	0.139470647111774	0.861606242953934
20675	2	2.1837268543918	0.13947635551619	0.861606242953934
31183	2	2.18368363355413	0.139480271317688	0.861606242953934
9293	2	2.1830245980042	0.139539995127126	0.861606242953934
37718	2	2.18292569032454	0.139548960919027	0.861606242953934
24970	2	2.18277017387631	0.139563059494983	0.861606242953934
11210	2	2.18251947636598	0.139585790218043	0.861606242953934
33452	2	2.18241631936449	0.139595144661647	0.861606242953934
4433	2	2.18203738156239	0.139629513393842	0.861606242953934
9321	2	2.18202526323131	0.139630612653547	0.861606242953934
34793	2	2.18195535525985	0.139636954229258	0.861606242953934
15927	2	2.18133284488116	0.139693438394881	0.861606242953934
32560	3	3.93660598833694	0.139693716232867	0.861606242953934
31466	2	2.18130533792361	0.139695934860563	0.861606242953934
11411	2	2.18094951497634	0.13972823301432	0.861606242953934
27769	2	2.18056238378708	0.139763382547268	0.861606242953934
1573	3	3.93547359853825	0.139772832497968	0.861606242953934
33481	2	2.18032414392422	0.13978501844215	0.861606242953934
18599	4	5.47999834173619	0.139839844494663	0.861606242953934
22624	2	2.17937135758427	0.139871583892485	0.861606242953934
22248	2	2.17933773136898	0.139874640103133	0.861606242953934
69	3	3.93388355964508	0.13988399880174	0.861606242953934
1423	4	5.4786324420193	0.139922234364347	0.861606242953934
20242	3	3.93309944173332	0.13993885232846	0.861606242953934
30128	2	2.17859692086186	0.139941989715986	0.861606242953934
33940	2	2.17849632771258	0.139951137789639	0.861606242953934
17229	5	6.92293288199313	0.140017350686461	0.861606242953934
13422	4	5.47645873483393	0.140053445353148	0.861606242953934
19597	2	2.17712884969942	0.14007556466433	0.861606242953934
23559	2	2.17699237395625	0.140087989411741	0.861606242953934
35558	2	2.17675884601657	0.140109252658288	0.861606242953934
21051	2	2.17642901147263	0.14013929101234	0.861606242953934
2886	2	2.17621707592048	0.140158596005736	0.861606242953934
20560	2	2.17613087978362	0.140166448378109	0.861606242953934
15678	2	2.1760884610176	0.140170312861952	0.861606242953934
12028	2	2.17606885767724	0.140172098828723	0.861606242953934
32016	2	2.17601877441684	0.140176661791549	0.861606242953934
17155	6	8.30506640046637	0.140204942332286	0.861606242953934
26421	2	2.1753533723027	0.140237300773775	0.861606242953934
34435	2	2.17517096395712	0.140253929033105	0.861606242953934
32775	2	2.17510127293631	0.140260282618407	0.861606242953934
31651	2	2.17506667955378	0.140263436545111	0.861606242953934
5997	7	9.64760600427738	0.140298148260883	0.861606242953934
4668	2	2.17467766375196	0.140298909139306	0.861606242953934
31906	2	2.17443773062597	0.140320792580029	0.861606242953934
34725	2	2.17435193000207	0.140328619077876	0.861606242953934
14933	2	2.17433784483896	0.140329903934708	0.861606242953934
31936	4	5.47183757002194	0.140332779280379	0.861606242953934
15387	3	3.92742024330965	0.140336787303769	0.861606242953934
25594	2	2.17404120245485	0.14035696689585	0.861606242953934
10330	2	2.17401181639319	0.140359648132675	0.861606242953934
33786	2	2.1739045420591	0.140369436523022	0.861606242953934
16578	2	2.1737649182528	0.140382177832479	0.861606242953934
11068	2	2.17333498622292	0.140421419249468	0.861606242953934
23489	5	6.9154686828145	0.140423320655519	0.861606242953934
28574	2	2.17258401775149	0.140489992352072	0.861606242953934
29604	2	2.17251873669335	0.140495955130696	0.861606242953934
36335	2	2.17222448825844	0.140522835341291	0.861606242953934
19330	2	2.17216296344807	0.140528456491591	0.861606242953934
17377	2	2.17197743344625	0.140545408776228	0.861606242953934
9304	4	5.4676476347871	0.140586503165873	0.861606242953934
37665	2	2.17139742182095	0.140598420530519	0.861606242953934
24799	3	3.92357497590571	0.14060686308587	0.861606242953934
17106	11	14.771367306481	0.140622385992664	0.861606242953934
7526	3	3.92317406826507	0.140635051093841	0.861606242953934
37262	2	2.17086928957157	0.140646710161764	0.861606242953934
16480	2	2.17076338721502	0.140656395557511	0.861606242953934
37608	2	2.1707215579689	0.140660221295405	0.861606242953934
35747	2	2.17066298959576	0.140665578204274	0.861606242953934
18935	4	5.46626072522372	0.14067058398118	0.861606242953934
28305	2	2.17058299584639	0.140672895138065	0.861606242953934
10813	2	2.1704870107974	0.14068167534138	0.861606242953934
37169	2	2.17046105562327	0.140684049688807	0.861606242953934
32227	2	2.1704428923013	0.140685711273947	0.861606242953934
30352	2	2.17025971128274	0.140702469950559	0.861606242953934
16321	2	2.17008783818406	0.140718196138804	0.861606242953934
16450	3	3.92180167928707	0.140731587208349	0.861606242953934
3613	2	2.16988579364394	0.14073668550345	0.861606242953934
34916	2	2.16939190749929	0.140781893170592	0.861606242953934
36187	2	2.16937994511792	0.140782988344612	0.861606242953934
6776	3	3.92043026803614	0.14082812074239	0.861606242953934
25809	3	3.91997449598367	0.140860217160232	0.861606242953934
16196	3	3.91959862719075	0.140886692127829	0.861606242953934
9202	2	2.16820223533203	0.140890856314184	0.861606242953934
5168	2	2.16817469427576	0.140893379946036	0.861606242953934
23841	2	2.16799982653015	0.140909404547298	0.861606242953934
13202	3	3.9192123467382	0.140913905643354	0.861606242953934
535	3	3.91898362625737	0.140930021512971	0.861606242953934
26999	2	2.16771047095791	0.140935925127586	0.861606242953934
6778	2	2.16743371893112	0.140961295789687	0.861606242953934
26075	2	2.16707781490577	0.140993930087572	0.861606242953934
37321	2	2.16691056932911	0.141009268450965	0.861606242953934
23439	2	2.1664948049918	0.141047406996871	0.861606242953934
24183	2	2.16605458854323	0.141087801195516	0.861606242953934
37584	4	5.45922102107921	0.141098098432087	0.861606242953934
32410	2	2.1657421272915	0.141116480482284	0.861606242953934
5840	2	2.16560636820798	0.141128943184257	0.861606242953934
28006	2	2.16554091280427	0.141134952440902	0.861606242953934
19184	3	3.91578881708679	0.141155323676987	0.861606242953934
29482	2	2.16489604203711	0.141194171387825	0.861606242953934
1591	2	2.16478093289964	0.141204744879089	0.861606242953934
17151	2	2.16472396744801	0.141209977839737	0.861606242953934
34485	2	2.16466766796665	0.141215149837122	0.861606242953934
9841	3	3.91493159991394	0.141215837028079	0.861606242953934
24730	2	2.16463719439335	0.141217949405364	0.861606242953934
10035	2	2.16449953274447	0.141230596982354	0.861606242953934
35531	2	2.16449511537095	0.14123100284683	0.861606242953934
22221	2	2.16447958932294	0.141232429377153	0.861606242953934
25911	2	2.16433731586771	0.141245502188998	0.861606242953934
35880	3	3.91443007258524	0.141251253269204	0.861606242953934
36373	2	2.16409199715594	0.14126804651903	0.861606242953934
23157	2	2.16390029036674	0.141285666828281	0.861606242953934
18323	2	2.16370418386638	0.141303694082672	0.861606242953934
33024	2	2.16362299403761	0.141311158282271	0.861606242953934
16226	2	2.16347193233987	0.141325047342193	0.861606242953934
6183	2	2.1632850028096	0.141342236320525	0.861606242953934
1516	3	3.91286512253841	0.141361822099946	0.861606242953934
33356	2	2.16293148669358	0.141374750078665	0.861606242953934
19656	2	2.16280458252275	0.141386423821571	0.861606242953934
27351	2	2.16265992608171	0.141399731892948	0.861606242953934
25972	2	2.16243392624285	0.141420526194008	0.861606242953934
25075	2	2.16196812603406	0.1414633954282	0.861606242953934
3086	3	3.91121989745182	0.141478155950231	0.861606242953934
19135	2	2.161737450443	0.141484630722369	0.861606242953934
